name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"DS REALTORS","Block B1, HUDA, NEAR, 2073, MKM Market Rd, Sector 57, Gurugram, Haryana 122011","","","5","5","Real estate rental agency","TuesdayClosedSuggest new hours","","false","https://www.google.com/maps/place/DS+REALTORS/@28.4505266,77.0526696,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d2300359572c9:0xf6d3d94dcfe70937!8m2!3d28.424819!4d77.085744!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEZcmVhbF9lc3RhdGVfcmVudGFsX2FnZW5jeZoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSMmFuVnRYMnRuUlJBQuABAPoBBAg5EDQ!16s%2Fg%2F11w9crzlwx"
"Builder Floors","C-854, Sushant Lok 1 Rd, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098730 58100","https://shagoonfloors.com/","4.9","4","Real estate agency","Tuesday10 am–8 pmSuggest new hours","","false","https://www.google.com/maps/place/Builder+Floors/@28.4505266,77.0526696,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19f6613c197f:0x1f9a59b526a14b25!8m2!3d28.4631846!4d77.0764609!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11s2h_nm_z"
"Manchanda Realtors Pvt Ltd.","36A & 36B, Ground Floor, Edmonton Shopping Mall, Hotel THE BRISTOL, Mehrauli-Gurgaon Rd, Gurugram, Haryana 122002","098717 27717","http://www.manchandarealtors.com/","4.8","4","Real estate consultant","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Manchanda+Realtors+Pvt+Ltd./@28.4505266,77.0526696,14z/data=!3m1!5s0x390d1928b245de5d:0x7c29584b24a803e0!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d16555555558b:0x5491040921c86ac7!8m2!3d28.479548!4d77.0918457!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudOABAA!16s%2Fg%2F1v0lj4d_"
"Elite Pro Infra – Strategic Real Estate Solutions for Residential & Commercial Assets","3rd Floor, Golf View Corporate Tower, 1, Golf Course Rd, Sector 42, Gurugram, Haryana 122009","1800 3002 9797","https://www.eliteproinfra.com/","4.4","4","Property management company","TuesdayOpen 24 hoursSuggest new hours","","false","https://www.google.com/maps/place/Elite+Pro+Infra+%E2%80%93+Strategic+Real+Estate+Solutions+for+Residential+%26+Commercial+Assets/@28.4505266,77.0526696,14z/data=!3m1!5s0x390d18cb946f3397:0xe0f9c0e1c5ad7058!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19081dd68c69:0x45b49a5cb21c30e8!8m2!3d28.4565463!4d77.0981492!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEbcHJvcGVydHlfbWFuYWdlbWVudF9jb21wYW55mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5sT0hGeE0yNVJSUkFC4AEA-gEECAAQJg!16s%2Fg%2F11s5bv_rvf"
"United Prop Solutions","Ground Floor, Plot no : 772, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Shahpur, Haryana 122002","085120 75100","https://www.unitedpropsolutions.com/","4.9","4","Real estate consultant","Tuesday9 am–9 pmSuggest new hours","","false","https://www.google.com/maps/place/United+Prop+Solutions/@28.4505266,77.0526696,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19b508adf45b:0xc7f618ebd986401a!8m2!3d28.4893619!4d77.081254!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQycFJkRk5zVGpOaU0wcE1aVlpPVmxWV2FGSmpiRVY1WkdwS1JXVkdSUkFC4AEA-gEECAAQPA!16s%2Fg%2F11ym9f_y64"
"Urban Lease | Leasing Expert - Office for lease in Gurgaon","A123 2nd floor, Block M, South City II, Sector 49, Gurugram, Fatehpur, Haryana 122018","098188 24336","https://urbanlease.in/","5","5","Real Estate Builders & Construction Company","","","false","https://www.google.com/maps/place/Urban+Lease+%7C+Leasing+Expert+-+Office+for+lease+in+Gurgaon/@28.4893619,77.0431452,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d236f72c80c41:0xaca19f2008447b09!8m2!3d28.4175708!4d77.052769!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnh3TkV4Vk9IZFVSRVkyWkZoS1VWUjZVbkpoVkVKdFZGZG9hR016WXhBQuABAPoBBAgcEDI!16s%2Fg%2F11t1c9290r"
"Ivaan Landbase Pvt. Ltd. | Builder Floors | Buy & Rent Gurgaon","second floor, PLOT NO 121, Sector 44 Rd, near Hotel RAMADA, Kanhai Colony, Sector 44, Gurugram, Haryana 122003","099109 80007","https://www.ivaanlandbase.com/","5","5","Real estate agent","Tuesday9 am–9 pm","","false","https://www.google.com/maps/place/Ivaan+Landbase+Pvt.+Ltd.+%7C+Builder+Floors+%7C+Buy+%26+Rent+Gurgaon/@28.4175708,77.0146602,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19cc0502cc3d:0x4ee03c47d59564b2!8m2!3d28.4491013!4d77.0767255!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRz4AEA!16s%2Fg%2F11t4jyykr7"
"Flat and Flatmates® - Gurugram","302, 3rd floor, Star Tower, Sector- 30 Silokara road, Highway-48 exit- 8, Haryana 122001","","https://nextflat.in/","4.4","4","Real estate agency","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Flat+and+Flatmates%C2%AE+-+Gurugram/@28.4633632,77.047413,14z/data=!3m1!5s0x390d1865ee41543f:0x4bf6a0f0c454b765!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19e7ceca02b3:0xc31b8251beea207a!8m2!3d28.4608263!4d77.0525338!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN5mgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVVF0WjNWRVdWVm5FQUXgAQD6AQQIKRA_!16s%2Fg%2F11fjzwmv2p"
"Saudagar Properties Pvt.Ltd (Top Rated Real Estate Consultants Of DLF Gurugram)","38, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002","097185 11207","https://saudagarproperties.com/","4.8","4","Real estate agency","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Saudagar+Properties+Pvt.Ltd+(Top+Rated+Real+Estate+Consultants+Of+DLF+Gurugram)/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d193a8eabbb6b:0x3d99d3fce74198d5!8m2!3d28.4847851!4d77.0842655!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11f03pch1x"
"A-Listers","DLF One Horizon Centre, Golf Course Rd, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","098106 90580","https://www.a-listers.in/","5","5","Real estate agency","Tuesday10 am–7 pm","","false","https://www.google.com/maps/place/A-Listers/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0xa01ce4e008e58c9f:0x6b1bb9f726acd308!8m2!3d28.4515996!4d77.0981726!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDOSARJyZWFsX2VzdGF0ZV9hZ2VuY3ngAQA!16s%2Fg%2F11lm9m5rj8"
"Saluja Realtors","C - 8/5, near DLF shopping mall, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002","099100 72803","http://www.salujarealtors.com/","4.6","4","Real estate agency","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Saluja+Realtors/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d232cb0137907:0x76223b4af625d84d!8m2!3d28.4677505!4d77.0990259!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11c0xn7prk"
"Realty Expertz (P) Ltd","12, L-22, DLF Phase 2, Sector 25, Gurugram, Sarhol, Haryana 122002","","http://www.realtyexpertz.com/","4.6","4","Real estate agency","","","false","https://www.google.com/maps/place/Realty+Expertz+(P)+Ltd/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19fdb39f27d7:0x75c78b4785f78728!8m2!3d28.4808383!4d77.074185!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11rkh951mr"
"Core Realtor","1030, Sector 40, Gurugram, Haryana 122003","","https://corerealtor.in/","5","5","Real estate agent","Tuesday10 am–7 pmSuggest new hours","","false","https://www.google.com/maps/place/Core+Realtor/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19006f71ec71:0x7105daeacba3879d!8m2!3d28.4451133!4d77.0583577!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDOSARJyZWFsX2VzdGF0ZV9hZ2VudHPgAQA!16s%2Fg%2F11y60crtz5"
"360Assets Route","A -14, 15, Golf Course Rd, Sector 28, DLF Phase 1, Gurugram, Haryana 122002","079033 00183","http://www.360assetsroute.com/","4.9","4","Real estate consultant","","","false","https://www.google.com/maps/place/360Assets+Route/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x6ab9230972d44205:0x68418e4ebb7816dd!8m2!3d28.474412!4d77.0943278!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDNaLCIqc2VhcmNoIHF1ZXJ5IHJlYWwgZXN0YXRlIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOYWMzSllNVFozUlJBQuABAPoBBAhWEDw!16s%2Fg%2F11ssy62ypq"
"Real estate developers","Ramprastha city, Sector 44, Gurugram, Haryana 122003","","","","0","Real Estate Builders & Construction Company","","","false","https://www.google.com/maps/place/Real+estate+developers/@28.4633632,77.047413,14z/data=!4m10!1m2!2m1!1ssearch+query+Real+Estate+Gurgaon+sector+43!3m6!1s0x390d19b6cd5a5d59:0x3722b22e5a09ff45!8m2!3d28.451137!4d77.0715789!15sCipzZWFyY2ggcXVlcnkgUmVhbCBFc3RhdGUgR3VyZ2FvbiBzZWN0b3IgNDOSARRjb25zdHJ1Y3Rpb25fY29tcGFueeABAA!16s%2Fg%2F11xg_z3mk9"
