name,address,phone,website,rating,reviewsCount,category,hours,reviews,isSponsored,url
"Royal Estate Agency : Property Dealer Sushant Lok Phase 1","Basement Plot No, :, near Vyphar Kendra, Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122001","098103 14524","","5","5","Real estate consultant","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Royal+Estate+Agency+:+Property+Dealer+Sushant+Lok+Phase+1/@28.467673,77.065067,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d196dcb2ea9ff:0xa0683ef66ccb88f5!8m2!3d28.4683647!4d77.0795293!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQyeHdhbU5xYkdGaE1UbGhZVEZhVDA1dVJtbGhiV1ExVXpCb2FsSkZSUkFC4AEA-gEECAAQSw!16s%2Fg%2F11xlfhxcmd"
"Monopoly","H.no 818, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","","","4.8","4","Real estate developer","","","false","https://www.google.com/maps/place/Monopoly/@28.467673,77.065067,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19ef51910da9:0x4a1b99bc03e609c9!8m2!3d28.4551259!4d77.0923673!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARVyZWFsX2VzdGF0ZV9kZXZlbG9wZXLgAQA!16s%2Fg%2F11ww3z5v1q"
"Saransh Realtors India Private Limited","204, 2nd Floor, Vipul Square, Sushant Lok, 1, Block B, Sector 43, Gurugram, Haryana 122009","097179 30806","https://saranshrealtors.com/","4.5","4","Real estate agency","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Saransh+Realtors+India+Private+Limited/@28.4551259,77.0828401,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d197f72c4b417:0xdce60faba28a3d07!8m2!3d28.4649164!4d77.0792198!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11c2zsw9zc"
"1101 sector 43","1101, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","3","3","Housing development","","","false","https://www.google.com/maps/place/1101+sector+43/@28.4649164,77.0696926,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d196cebc2b3c9:0xfe3b4ae4d5a8ec4d!8m2!3d28.4584967!4d77.0847835!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARNob3VzaW5nX2RldmVsb3BtZW504AEA!16s%2Fg%2F11srv9rlyg"
"Colliers Gurgaon","WeWork, Two Horizon Centre, 4th Floor | India, Golf Course Rd, Sector 43, Gurugram, Haryana 122009","0124 473 4180","https://www.colliers.com/en-in","4.1","4","Real estate agent","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/Colliers+Gurgaon/@28.4649164,77.0696926,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1f4d510a576b:0xf31b94fc300df956!8m2!3d28.4511143!4d77.0964332!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbnRz4AEA!16s%2Fg%2F1q5bv8pfs"
"Tarika Apartment","Tarika Apartments, near Gold Souk, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098103 87325","","2","2","Housing society","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/Tarika+Apartment/@28.4511143,77.086906,16z/data=!3m1!5s0x390d18e94e3f0557:0x1d1b9dc8082a6fa8!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18eaeeeda6cf:0x58c346a3dac7080c!8m2!3d28.4512646!4d77.0776035!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11f2wlngk_"
"Mahira Homes","301, Global Foyer Mall, Golf Course Rd, Sector 43, Gurugram, Haryana 122009","080000 80000","","2.4","2","Real Estate Builders & Construction Company","Wednesday10 am–6:30 pm","","false","https://www.google.com/maps/place/Mahira+Homes/@28.4512646,77.0680763,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19c034c170af:0x1ce2e26090c709bc!8m2!3d28.4606879!4d77.095312!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVTlNOMlZtVXpkM1JSQULgAQD6AQQIABAt!16s%2Fg%2F11mtd6xwtk"
"Som Projects Pvt Ltd.","12th Floor, Tower B, MILLENNIUM PLAZA, 1201-02, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122001","0124 400 8949","https://www.somprojects.co.in/","4.6","4","Real Estate Builders & Construction Company","Wednesday10 am–6 pm","","false","https://www.google.com/maps/place/Som+Projects+Pvt+Ltd./@28.4606879,77.0857848,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19ac991aa459:0xf8089ba75a3e215e!8m2!3d28.4649325!4d77.0744283!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARRjb25zdHJ1Y3Rpb25fY29tcGFueeABAA!16s%2Fg%2F11flgmgb0y"
"360 REALTORS LLP","Global Foyer, Global Foyer Mall, 201A-201C, Golf Course Rd, Sector 43, Gurugram, Haryana 122009","0124 426 0360","https://www.360realtors.com/","3.6","3","Real estate developer","Wednesday9:30 am–7 pm","","false","https://www.google.com/maps/place/360+REALTORS+LLP/@28.4649325,77.0649011,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18ce436dc72f:0xfa1d3587e5b7da38!8m2!3d28.4606042!4d77.0949158!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11gglpk5rg"
"Lord Krishna Apartments","The Lord Krishna Apartments, Plot No. GH-22, Harizan Colony, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","","","4.8","4","Apartment building","","","false","https://www.google.com/maps/place/Lord+Krishna+Apartments/@28.4606042,77.0853886,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19fe6abd9b35:0xed8f197d0db13df2!8m2!3d28.451388!4d77.0910025!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgESYXBhcnRtZW50X2J1aWxkaW5n4AEA!16s%2Fg%2F11h94y7mcv"
"Gurgaon Sushant Lok plot","407, B Block Dr, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","5","5","Housing society","","","false","https://www.google.com/maps/place/Gurgaon+Sushant+Lok+plot/@28.4606042,77.0853886,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19378082b86b:0x396ef5f365fbf852!8m2!3d28.4650445!4d77.077167!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11qbkq09dt"
"Richmond Park","F - Block, Block C2, DLF Phase IV, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009","","","4.3","4","Apartment complex","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/Richmond+Park/@28.4650445,77.0676398,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c5a62ce527:0xd7849f91c7d845ae!8m2!3d28.4589107!4d77.0880924!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgERYXBhcnRtZW50X2NvbXBsZXiaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUXlkbkppU1ROQlJSQULgAQD6AQQIABAp!16s%2Fg%2F1hdz4zssh"
"Maple Crescent","Maple crescent, Vyapar Kendra Rd, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098911 23434","","4.3","4","Gated community","","","false","https://www.google.com/maps/place/Maple+Crescent/@28.4589107,77.0785652,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c02b0abd67:0x54ed655ab1bc15a6!8m2!3d28.4517345!4d77.0798543!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEPZ2F0ZWRfY29tbXVuaXR5mgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU4xTTJaWFRESkJSUkFC4AEA-gEECAAQMg!16s%2Fg%2F1tcx5d7k"
"AADARSHINI REAL ESTATE DEVELOPERS PRIVATE LIMITED","12th Floor, One Horizon Center, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram, 122009","0124 480 2222","http://theatriumplace.com/","","0","Corporate office","","","false","https://www.google.com/maps/place/AADARSHINI+REAL+ESTATE+DEVELOPERS+PRIVATE+LIMITED/@28.4589107,77.0785652,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18b507b16751:0xc180ac13465d5444!8m2!3d28.4511016!4d77.0980476!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARBjb3Jwb3JhdGVfb2ZmaWNl4AEA!16s%2Fg%2F11jy9p2wt2"
"Asiyana","414, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","095180 75536","","3.9","3","Hostel","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/Asiyana/@28.4589107,77.0785652,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1976fabddd9d:0xd656ce6c9bacaa56!8m2!3d28.4571392!4d77.0902774!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARFzdHVkZW50X2Rvcm1pdG9yeeABAA!16s%2Fg%2F11fncvwv68"
"Mahalaxmi Apartment","F35G+224, PWO Appartments, Sector 43, Gurugram, Haryana 122009","","https://www.mahalaxmiprojects.net/","4.2","4","Housing society","","","false","https://www.google.com/maps/place/Mahalaxmi+Apartment/@28.4589107,77.0785652,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18e918c927b9:0xfe9646609c6c4e3f!8m2!3d28.4575227!4d77.0750832!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F1ptxb4g73"
"SHYAM PROPERTIES","C- 1284, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","3.8","3","Real estate consultant","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/SHYAM+PROPERTIES/@28.4575227,77.065556,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19ab1e001def:0xf6e4d15ebda1f113!8m2!3d28.4557885!4d77.0849329!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOcUxUZG1XR2RSUlJBQuABAPoBBAgAEDU!16s%2Fg%2F11pkc7crp5"
"DLF Pinnacle","Horizon Drive, Golf Course Rd, DLF Phase 5, Sector 43, Gurugram, Haryana 122009","","","4.4","4","Condominium complex","","","false","https://www.google.com/maps/place/DLF+Pinnacle/@28.4575227,77.065556,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18e7c0b4d831:0x417b360ccc41e86c!8m2!3d28.4528064!4d77.0959443!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgETY29uZG9taW5pdW1fY29tcGxleJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VReVoySllabEpCRUFF4AEA-gEECAAQGw!16s%2Fg%2F1tf3m97r"
"Pyramid Infratech Pvt Ltd","Unit no-501-508, 5th floor, Unitech Trade Center, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","099119 71197","http://www.pyramidinfratech.com/","3.3","3","Real Estate Builders & Construction Company","Wednesday10 am–6 pm","","false","https://www.google.com/maps/place/Pyramid+Infratech+Pvt+Ltd/@28.4528064,77.0864171,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1f4d2b6c7adb:0xc14f4fe49be96e15!8m2!3d28.458821!4d77.0771323!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnngAQA!16s%2Fg%2F11f5t43l8x"
"MNB BUILD FAB PRIVATE LIMITED","PLOT NO. 5, Sector 43, Gurugram, Haryana 122009","099100 19100","http://mnbbuildfab.com/","5","5","Real Estate Builders & Construction Company","Wednesday9 am–6 pm","","false","https://www.google.com/maps/place/MNB+BUILD+FAB+PRIVATE+LIMITED/@28.458821,77.0676051,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18b738f7509d:0x37ec95129aa5aa71!8m2!3d28.462009!4d77.0948062!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARRjb25zdHJ1Y3Rpb25fY29tcGFueeABAA!16s%2Fg%2F11l6l23zxg"
"CLOUD NINE HOMES (PG)","House No -727, DLF Phase 5, Sector 43, Gurugram, Haryana 122011","","","2.2","2","Housing society","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/CLOUD+NINE+HOMES+(PG)/@28.462009,77.085279,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19c3f16a86d1:0xc1a1eef0aeec202e!8m2!3d28.446002!4d77.0925548!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11khktps_7"
"Serenity Homes C 2011","2011, Sushant Lok, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","098290 69000","","4.6","4","Apartment building","","","false","https://www.google.com/maps/place/Serenity+Homes+C+2011/@28.446002,77.0830276,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c0e3aafefd:0xac35ce717b3d86bc!8m2!3d28.4525852!4d77.0832579!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARJhcGFydG1lbnRfYnVpbGRpbmfgAQA!16s%2Fg%2F11bxf6b7j7"
"Sanjeev Singla","Mil Drive, 436A, B Block Dr, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","5","5","Housing society","","","false","https://www.google.com/maps/place/Sanjeev+Singla/@28.446002,77.0830276,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1900212bfd17:0x1454e280335c5c3e!8m2!3d28.464554!4d77.0756002!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11zj5c9g_w"
"Amit Bhatia - The Realty World","Level 2, Second Floor, Bestech Centre Point, near IFFCO Chowk Metro Station, A Block, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122002","","https://therealtyworld.com/","5","5","Real estate agency","Wednesday10 am–6 pm","","false","https://www.google.com/maps/place/Amit+Bhatia+-+The+Realty+World/@28.464554,77.066073,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390ce34ed01e5df3:0x4dbc676e83c8925a!8m2!3d28.4683317!4d77.0789124!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11lfqm0bfy"
"OXFORD REALTORS","Sushant Shopping Arcade, G 307, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","099996 37378","","5","5","Real estate consultant","Wednesday10 am–8 pm","","false","https://www.google.com/maps/place/OXFORD+REALTORS/@28.464554,77.066073,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d190ca2b63179:0x376018fb0c54efe2!8m2!3d28.4538308!4d77.0804822!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOd2VWcGZPRVIzRUFF4AEA-gEECAAQPw!16s%2Fg%2F11rpw_nykt"
"The Divine Properties","Sushant Shopping Arcade, D-154, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","070424 47907","","3.6","3","Real estate agency","Wednesday10 am–9 pm","","false","https://www.google.com/maps/place/The+Divine+Properties/@28.4538308,77.070955,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d18c05b23b661:0xe1edb3fb73f8eefa!8m2!3d28.4610892!4d77.0789362!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEScmVhbF9lc3RhdGVfYWdlbmN54AEA!16s%2Fg%2F11sj8lr0t9"
"ARIIST INFRAVENTURES LLP","2nd Floor, Bestech Chambers, 208, Block B, Sushant Lok Phase I, Sector 27, Gurugram, Haryana 122009","098188 40029","","4.9","4","Real Estate Builders & Construction Company","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/ARIIST+INFRAVENTURES+LLP/@28.4538308,77.070955,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19fd105b74a7:0x42862a2b9700f8f6!8m2!3d28.4611902!4d77.0780294!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTklNSEptZVVGbkVBReABAPoBBAgAECs!16s%2Fg%2F11wbywk75w"
"Spiti Homes","Sector 99A, Gurugram, Haryana 122505","090152 50250","http://www.spitidevelopers.com/spiti-homes.php","4.9","4","Real Estate Builders & Construction Company","Wednesday10 am–7 pm","","false","https://www.google.com/maps/place/Spiti+Homes/@28.4538308,77.070955,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d17e89ecfe28f:0x437ed02f2de0ad43!8m2!3d28.4560918!4d76.954224!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTmtjWEZwTjFkQkVBReABAPoBBAgAEBk!16s%2Fg%2F11y32d_3nd"
"SR HOMES (Girls PG) Sector 43 (Golf course road)","681, Sector 43, Gurugram, Haryana 122009","","","4.8","4","Housing society","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/SR+HOMES+(Girls+PG)+Sector+43+(Golf+course+road)/@28.4560918,76.9446968,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19aebc77b743:0xbade849e859f616e!8m2!3d28.4555699!4d77.0922265!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11s3cmb9vf"
"Real estate developers","Ramprastha city, Sector 44, Gurugram, Haryana 122003","","","","0","Real Estate Builders & Construction Company","","","false","https://www.google.com/maps/place/Real+estate+developers/@28.4555699,77.0826993,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19b6cd5a5d59:0x3722b22e5a09ff45!8m2!3d28.451137!4d77.0715789!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARRjb25zdHJ1Y3Rpb25fY29tcGFueeABAA!16s%2Fg%2F11xg_z3mk9"
"1437H. No., Sector 43","F33P+PH7, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","","0","Housing society","","","false","https://www.google.com/maps/place/1437H.+No.,+Sector+43/@28.451137,77.0620517,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19d097e0f04d:0xb6a7f9867cdeafca!8m2!3d28.4542924!4d77.0864323!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSAQ9ob3VzaW5nX3NvY2lldHngAQA!16s%2Fg%2F11twc1jv3q"
"Gurgaon house","522, Block C2, DLF Garden Villas, Sector 43, Gurugram, Haryana 122009","","","","0","Housing development","","","false","https://www.google.com/maps/place/Gurgaon+house/@28.4542924,77.0769051,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d1909ffb00bd3:0x3d99b0567be73686!8m2!3d28.456115!4d77.087158!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDOSARNob3VzaW5nX2RldmVsb3BtZW504AEA!16s%2Fg%2F11khgv_dcp"
"bhk in Gurgaon","G 50, Green Wood City, Block Q, South City I, Sector 40, Gurugram, Haryana 122003","092051 36144","","4.9","4","Real estate consultant","WednesdayOpen 24 hours","","false","https://www.google.com/maps/place/bhk+in+Gurgaon/@28.4542924,77.0769051,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d198878e0bf5b:0x32ca24f4c92c3a08!8m2!3d28.449328!4d77.0601015!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEWcmVhbF9lc3RhdGVfY29uc3VsdGFudJoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOUE16VkVaRVpSRUFF4AEA-gEECAAQHA!16s%2Fg%2F11t5d763fd"
"Godrej Alira, Sector 39, Gurgaon","C2VV+6J5, Sector 39, Gurugram, Haryana 122022","080958 55833","https://www.godrejproperties.com/gurugram/residential/godrej-alira","4.6","4","Real Estate Builders & Construction Company","","","false","https://www.google.com/maps/place/Godrej+Alira,+Sector+39,+Gurgaon/@28.449328,77.0505743,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d196f7eaf0695:0x195a7546dffc6d0e!8m2!3d28.4425083!4d77.0437272!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgEUY29uc3RydWN0aW9uX2NvbXBhbnmaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMnhLYkdKc1RUQmxibG8yVkRJeE1tTnRhRkpPUmsweFpERm9UVk5WUlJBQuABAPoBBAgAEB4!16s%2Fg%2F11m759vw6n"
"AWHO Sujjan Vihar","2614, Block C, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009","","","4.4","4","Apartment building","","","false","https://www.google.com/maps/place/AWHO+Sujjan+Vihar/@28.4425083,77.0342,16z/data=!4m10!1m2!2m1!1sReal+estate+developer+Gurgaon+Sector+43!3m6!1s0x390d19b97e9dbb73:0x1dbd3529deb4fb26!8m2!3d28.4523695!4d77.0775041!15sCidSZWFsIGVzdGF0ZSBkZXZlbG9wZXIgR3VyZ2FvbiBTZWN0b3IgNDNaKSIncmVhbCBlc3RhdGUgZGV2ZWxvcGVyIGd1cmdhb24gc2VjdG9yIDQzkgESYXBhcnRtZW50X2J1aWxkaW5nmgEkQ2hkRFNVaE5NRzluUzBWSlEwRm5TVU5sTFdSaWNuWlJSUkFC4AEA-gEECAAQMw!16s%2Fg%2F11p0g9tv14"
